Name;Group4_infiltration_grass;
Description;;
Measure-Intervall;00:00:01;
;;

Time SN:46121 (S30X):P1;SN:46121 (S30X):P1 bar;Time SN:46121 (S30X):TOB1;SN:46121 (S30X):TOB1 Â°C;Time SN:46133 (S30X):P1;SN:46133 (S30X):P1 bar;Time SN:46133 (S30X):TOB1;SN:46133 (S30X):TOB1 Â°C;
05.06.2019 16:38:15.816;0.0119066;05.06.2019 16:38:15.845;18.4147949;05.06.2019 16:38:15.862;0.0120129;05.06.2019 16:38:15.878;18.7703247;
05.06.2019 16:38:16.811;0.0118981;05.06.2019 16:38:16.837;18.4147949;05.06.2019 16:38:16.853;0.0120154;05.06.2019 16:38:16.869;18.7803345;
05.06.2019 16:38:17.811;0.011899;05.06.2019 16:38:17.829;18.4147949;05.06.2019 16:38:17.845;0.0120174;05.06.2019 16:38:17.861;18.7803345;
05.06.2019 16:38:18.811;0.0118944;05.06.2019 16:38:18.836;18.4147949;05.06.2019 16:38:18.852;0.0120185;05.06.2019 16:38:18.868;18.7803345;
05.06.2019 16:38:19.811;0.0118896;05.06.2019 16:38:19.828;18.4147949;05.06.2019 16:38:19.844;0.0120203;05.06.2019 16:38:19.860;18.7803345;
05.06.2019 16:38:20.811;0.0118895;05.06.2019 16:38:20.835;18.4248047;05.06.2019 16:38:20.851;0.0120066;05.06.2019 16:38:20.867;18.7803345;
05.06.2019 16:38:21.811;0.0118821;05.06.2019 16:38:21.827;18.4248047;05.06.2019 16:38:21.842;0.0120086;05.06.2019 16:38:21.858;18.7803345;
05.06.2019 16:38:22.811;0.0118808;05.06.2019 16:38:22.834;18.4347534;05.06.2019 16:38:22.850;0.0120227;05.06.2019 16:38:22.866;18.7803345;
05.06.2019 16:38:23.811;0.0118803;05.06.2019 16:38:23.841;18.4347534;05.06.2019 16:38:23.857;0.0120057;05.06.2019 16:38:23.874;18.7803345;
05.06.2019 16:38:24.811;0.0118754;05.06.2019 16:38:24.833;18.4347534;05.06.2019 16:38:24.849;0.012014;05.06.2019 16:38:24.865;18.7803345;
05.06.2019 16:38:25.801;0.0118738;05.06.2019 16:38:25.824;18.4347534;05.06.2019 16:38:25.840;0.0120162;05.06.2019 16:38:25.856;18.7803345;
05.06.2019 16:38:26.801;0.0118653;05.06.2019 16:38:26.816;18.4447632;05.06.2019 16:38:26.832;0.0120056;05.06.2019 16:38:26.848;18.7902832;
05.06.2019 16:38:27.801;0.0118601;05.06.2019 16:38:27.823;18.4447632;05.06.2019 16:38:27.839;0.0120108;05.06.2019 16:38:27.855;18.7902832;
05.06.2019 16:38:28.802;0.0118567;05.06.2019 16:38:28.830;18.4347534;05.06.2019 16:38:28.847;0.0120157;05.06.2019 16:38:28.863;18.7902832;
05.06.2019 16:38:29.802;0.0118451;05.06.2019 16:38:29.822;18.4347534;05.06.2019 16:38:29.838;0.0119999;05.06.2019 16:38:29.854;18.7902832;
05.06.2019 16:38:30.802;0.0118444;05.06.2019 16:38:30.829;18.4447632;05.06.2019 16:38:30.846;0.0119918;05.06.2019 16:38:30.862;18.7902832;
05.06.2019 16:38:31.802;0.011839;05.06.2019 16:38:31.821;18.4447632;05.06.2019 16:38:31.837;0.0119977;05.06.2019 16:38:31.853;18.7902832;
05.06.2019 16:38:32.802;0.011835;05.06.2019 16:38:32.829;18.4347534;05.06.2019 16:38:32.844;0.011994;05.06.2019 16:38:32.860;18.7902832;
05.06.2019 16:38:33.802;0.0118294;05.06.2019 16:38:33.820;18.4347534;05.06.2019 16:38:33.836;0.011989;05.06.2019 16:38:33.852;18.7902832;
05.06.2019 16:38:34.802;0.0118284;05.06.2019 16:38:34.827;18.4447632;05.06.2019 16:38:34.843;0.0119818;05.06.2019 16:38:34.859;18.800293;
05.06.2019 16:38:35.802;0.0118181;05.06.2019 16:38:35.819;18.4447632;05.06.2019 16:38:35.835;0.0119838;05.06.2019 16:38:35.851;18.800293;
05.06.2019 16:38:36.802;0.0118076;05.06.2019 16:38:36.825;18.4547119;05.06.2019 16:38:36.841;0.0119666;05.06.2019 16:38:36.857;18.800293;
05.06.2019 16:38:37.802;0.0118032;05.06.2019 16:38:37.817;18.4547119;05.06.2019 16:38:37.833;0.0119902;05.06.2019 16:38:37.849;18.800293;
05.06.2019 16:38:38.802;0.0118051;05.06.2019 16:38:38.825;18.4547119;05.06.2019 16:38:38.840;0.0119752;05.06.2019 16:38:38.856;18.8103027;
05.06.2019 16:38:39.802;0.0117986;05.06.2019 16:38:39.832;18.4547119;05.06.2019 16:38:39.848;0.0119769;05.06.2019 16:38:39.864;18.8103027;
05.06.2019 16:38:40.802;0.0117979;05.06.2019 16:38:40.823;18.4647217;05.06.2019 16:38:40.839;0.0119579;05.06.2019 16:38:40.855;18.8103027;
05.06.2019 16:38:41.792;0.0117921;05.06.2019 16:38:41.815;18.4647217;05.06.2019 16:38:41.831;0.0119725;05.06.2019 16:38:41.847;18.8103027;
05.06.2019 16:38:42.792;0.0117911;05.06.2019 16:38:42.806;18.4647217;05.06.2019 16:38:42.822;0.0119654;05.06.2019 16:38:42.838;18.8103027;
05.06.2019 16:38:43.792;0.0117933;05.06.2019 16:38:43.814;18.4647217;05.06.2019 16:38:43.830;0.0119773;05.06.2019 16:38:43.846;18.8103027;
05.06.2019 16:38:44.792;0.0117873;05.06.2019 16:38:44.821;18.4647217;05.06.2019 16:38:44.837;0.0119848;05.06.2019 16:38:44.853;18.8103027;
05.06.2019 16:38:45.792;0.0117858;05.06.2019 16:38:45.813;18.4647217;05.06.2019 16:38:45.829;0.0119654;05.06.2019 16:38:45.845;18.8103027;
05.06.2019 16:38:46.792;0.0117788;05.06.2019 16:38:46.820;18.4647217;05.06.2019 16:38:46.836;0.0119584;05.06.2019 16:38:46.852;18.8201904;
05.06.2019 16:38:47.792;0.0117701;05.06.2019 16:38:47.812;18.4647217;05.06.2019 16:38:47.828;0.0119537;05.06.2019 16:38:47.844;18.8201904;
05.06.2019 16:38:48.793;0.0117654;05.06.2019 16:38:48.818;18.4746094;05.06.2019 16:38:48.834;0.0119622;05.06.2019 16:38:48.850;18.8103027;
05.06.2019 16:38:49.793;0.0117634;05.06.2019 16:38:49.811;18.4746094;05.06.2019 16:38:49.827;0.0119484;05.06.2019 16:38:49.843;18.8103027;
05.06.2019 16:38:50.793;0.0117662;05.06.2019 16:38:50.818;18.4746094;05.06.2019 16:38:50.834;0.0119668;05.06.2019 16:38:50.850;18.8201904;
05.06.2019 16:38:51.793;0.0117603;05.06.2019 16:38:51.809;18.4746094;05.06.2019 16:38:51.825;0.0119602;05.06.2019 16:38:51.841;18.8201904;
05.06.2019 16:38:52.793;0.0117557;05.06.2019 16:38:52.817;18.4746094;05.06.2019 16:38:52.833;0.0119592;05.06.2019 16:38:52.849;18.8201904;
05.06.2019 16:38:53.794;0.0117531;05.06.2019 16:38:53.808;18.4746094;05.06.2019 16:38:53.824;0.0119614;05.06.2019 16:38:53.840;18.8201904;
05.06.2019 16:38:54.794;0.0117517;05.06.2019 16:38:54.816;18.4945679;05.06.2019 16:38:54.832;0.0119497;05.06.2019 16:38:54.848;18.8201904;
05.06.2019 16:38:55.794;0.0117522;05.06.2019 16:38:55.822;18.4945679;05.06.2019 16:38:55.839;0.011969;05.06.2019 16:38:55.856;18.8201904;
05.06.2019 16:38:56.794;0.0117462;05.06.2019 16:38:56.815;18.4945679;05.06.2019 16:38:56.831;0.0119592;05.06.2019 16:38:56.846;18.8302002;
05.06.2019 16:38:57.794;0.0117451;05.06.2019 16:38:57.821;18.4945679;05.06.2019 16:38:57.838;0.0119688;05.06.2019 16:38:57.854;18.8302002;
05.06.2019 16:38:58.794;0.0117421;05.06.2019 16:38:58.813;18.4945679;05.06.2019 16:38:58.829;0.0119466;05.06.2019 16:38:58.845;18.8302002;
05.06.2019 16:38:59.794;0.0117362;05.06.2019 16:38:59.821;18.4945679;05.06.2019 16:38:59.837;0.011946;05.06.2019 16:38:59.853;18.8302002;
05.06.2019 16:39:00.799;0.0117189;05.06.2019 16:39:00.827;18.4945679;05.06.2019 16:39:00.844;0.011924;05.06.2019 16:39:00.860;18.84021;
05.06.2019 16:39:01.798;0.0117027;05.06.2019 16:39:01.820;18.4945679;05.06.2019 16:39:01.836;0.0119108;05.06.2019 16:39:01.852;18.84021;
05.06.2019 16:39:02.789;0.0116983;05.06.2019 16:39:02.811;18.5045776;05.06.2019 16:39:02.827;0.0119144;05.06.2019 16:39:02.843;18.8302002;
05.06.2019 16:39:03.788;0.011698;05.06.2019 16:39:03.803;18.5045776;05.06.2019 16:39:03.819;0.0119259;05.06.2019 16:39:03.835;18.8302002;
05.06.2019 16:39:04.788;0.0117002;05.06.2019 16:39:04.810;18.5045776;05.06.2019 16:39:04.826;0.0119272;05.06.2019 16:39:04.842;18.8302002;
05.06.2019 16:39:05.778;0.0117104;05.06.2019 16:39:05.802;18.5045776;05.06.2019 16:39:05.818;0.0119325;05.06.2019 16:39:05.834;18.8302002;
05.06.2019 16:39:06.778;0.0116992;05.06.2019 16:39:06.793;18.5045776;05.06.2019 16:39:06.809;0.0119267;05.06.2019 16:39:06.825;18.84021;
05.06.2019 16:39:07.778;0.0116969;05.06.2019 16:39:07.801;18.5045776;05.06.2019 16:39:07.817;0.0119271;05.06.2019 16:39:07.833;18.84021;
05.06.2019 16:39:08.778;0.0116911;05.06.2019 16:39:08.807;18.5145264;05.06.2019 16:39:08.824;0.0119216;05.06.2019 16:39:08.841;18.8501587;
05.06.2019 16:39:09.778;0.0116842;05.06.2019 16:39:09.799;18.5145264;05.06.2019 16:39:09.815;0.0119229;05.06.2019 16:39:09.831;18.8501587;
05.06.2019 16:39:10.768;0.0116714;05.06.2019 16:39:10.791;18.5145264;05.06.2019 16:39:10.807;0.0118929;05.06.2019 16:39:10.823;18.8501587;
05.06.2019 16:39:11.768;0.0116642;05.06.2019 16:39:11.783;18.5145264;05.06.2019 16:39:11.799;0.011886;05.06.2019 16:39:11.814;18.8501587;
05.06.2019 16:39:12.768;0.0116579;05.06.2019 16:39:12.790;18.5145264;05.06.2019 16:39:12.806;0.0118867;05.06.2019 16:39:12.822;18.8501587;
05.06.2019 16:39:13.758;0.0116474;05.06.2019 16:39:13.781;18.5145264;05.06.2019 16:39:13.797;0.0119101;05.06.2019 16:39:13.813;18.8501587;
05.06.2019 16:39:14.758;0.0116594;05.06.2019 16:39:14.773;18.5244751;05.06.2019 16:39:14.789;0.0118726;05.06.2019 16:39:14.805;18.84021;
05.06.2019 16:39:15.758;0.0116544;05.06.2019 16:39:15.780;18.5244751;05.06.2019 16:39:15.797;0.011905;05.06.2019 16:39:15.812;18.84021;
05.06.2019 16:39:16.758;0.0116483;05.06.2019 16:39:16.787;18.5244751;05.06.2019 16:39:16.804;0.0118814;05.06.2019 16:39:16.820;18.8501587;
05.06.2019 16:39:17.758;0.0116424;05.06.2019 16:39:17.779;18.5244751;05.06.2019 16:39:17.795;0.0118762;05.06.2019 16:39:17.811;18.8501587;
05.06.2019 16:39:18.749;0.0116362;05.06.2019 16:39:18.771;18.5344238;05.06.2019 16:39:18.787;0.0118845;05.06.2019 16:39:18.803;18.8501587;
05.06.2019 16:39:19.739;0.0116366;05.06.2019 16:39:19.762;18.5344238;05.06.2019 16:39:19.778;0.0118801;05.06.2019 16:39:19.794;18.8501587;
05.06.2019 16:39:20.739;0.0116278;05.06.2019 16:39:20.753;18.5344238;05.06.2019 16:39:20.770;0.0118879;05.06.2019 16:39:20.785;18.8601685;
05.06.2019 16:39:21.739;0.0116285;05.06.2019 16:39:21.761;18.5344238;05.06.2019 16:39:21.777;0.0118695;05.06.2019 16:39:21.793;18.8601685;
05.06.2019 16:39:22.739;0.0116247;05.06.2019 16:39:22.768;18.5443726;05.06.2019 16:39:22.784;0.0118658;05.06.2019 16:39:22.800;18.8501587;
05.06.2019 16:39:23.739;0.0116177;05.06.2019 16:39:23.760;18.5443726;05.06.2019 16:39:23.776;0.0118623;05.06.2019 16:39:23.792;18.8501587;
05.06.2019 16:39:24.739;0.0116146;05.06.2019 16:39:24.767;18.5443726;05.06.2019 16:39:24.783;0.0118744;05.06.2019 16:39:24.799;18.8601685;
05.06.2019 16:39:25.739;0.0116079;05.06.2019 16:39:25.759;18.5443726;05.06.2019 16:39:25.775;0.0118661;05.06.2019 16:39:25.791;18.8601685;
05.06.2019 16:39:26.739;0.0116116;05.06.2019 16:39:26.766;18.5443726;05.06.2019 16:39:26.782;0.011871;05.06.2019 16:39:26.798;18.8601685;
05.06.2019 16:39:27.739;0.0116164;05.06.2019 16:39:27.758;18.5443726;05.06.2019 16:39:27.774;0.0118598;05.06.2019 16:39:27.790;18.8601685;
05.06.2019 16:39:28.739;0.0116078;05.06.2019 16:39:28.765;18.5443726;05.06.2019 16:39:28.781;0.0118581;05.06.2019 16:39:28.797;18.8701172;
05.06.2019 16:39:29.739;0.0116038;05.06.2019 16:39:29.757;18.5443726;05.06.2019 16:39:29.773;0.0118578;05.06.2019 16:39:29.789;18.8701172;
05.06.2019 16:39:30.739;0.011602;05.06.2019 16:39:30.764;18.5543823;05.06.2019 16:39:30.780;0.0118581;05.06.2019 16:39:30.796;18.8601685;
05.06.2019 16:39:31.739;0.0115975;05.06.2019 16:39:31.756;18.5543823;05.06.2019 16:39:31.772;0.0118517;05.06.2019 16:39:31.788;18.8601685;
05.06.2019 16:39:32.739;0.0115924;05.06.2019 16:39:32.763;18.5543823;05.06.2019 16:39:32.779;0.0118396;05.06.2019 16:39:32.795;18.8701172;
05.06.2019 16:39:33.740;0.011581;05.06.2019 16:39:33.754;18.5543823;05.06.2019 16:39:33.770;0.0118288;05.06.2019 16:39:33.786;18.8701172;
05.06.2019 16:39:34.740;0.0115746;05.06.2019 16:39:34.762;18.5543823;05.06.2019 16:39:34.778;0.0118414;05.06.2019 16:39:34.794;18.8800659;
05.06.2019 16:39:35.740;0.0115724;05.06.2019 16:39:35.769;18.5543823;05.06.2019 16:39:35.785;0.011838;05.06.2019 16:39:35.801;18.8800659;
05.06.2019 16:39:36.740;0.0115691;05.06.2019 16:39:36.759;18.5643311;05.06.2019 16:39:36.775;0.0118222;05.06.2019 16:39:36.791;18.8800659;
05.06.2019 16:39:37.740;0.0115639;05.06.2019 16:39:37.768;18.5643311;05.06.2019 16:39:37.783;0.0118205;05.06.2019 16:39:37.799;18.8800659;
05.06.2019 16:39:38.740;0.0115537;05.06.2019 16:39:38.759;18.5643311;05.06.2019 16:39:38.775;0.0118016;05.06.2019 16:39:38.791;18.8800659;
05.06.2019 16:39:39.740;0.011548;05.06.2019 16:39:39.766;18.5643311;05.06.2019 16:39:39.782;0.0118091;05.06.2019 16:39:39.798;18.8800659;
05.06.2019 16:39:40.740;0.0115453;05.06.2019 16:39:40.758;18.5643311;05.06.2019 16:39:40.774;0.0118134;05.06.2019 16:39:40.790;18.8900757;
05.06.2019 16:39:41.740;0.0115384;05.06.2019 16:39:41.765;18.5643311;05.06.2019 16:39:41.782;0.0118044;05.06.2019 16:39:41.797;18.8900757;
05.06.2019 16:39:42.740;0.0115304;05.06.2019 16:39:42.757;18.5643311;05.06.2019 16:39:42.773;0.0117932;05.06.2019 16:39:42.789;18.8800659;
05.06.2019 16:39:43.735;0.0115239;05.06.2019 16:39:43.764;18.5643311;05.06.2019 16:39:43.780;0.0117775;05.06.2019 16:39:43.796;18.8800659;
05.06.2019 16:39:44.735;0.0115232;05.06.2019 16:39:44.756;18.5742798;05.06.2019 16:39:44.772;0.0117881;05.06.2019 16:39:44.788;18.8900757;
05.06.2019 16:39:45.735;0.0115214;05.06.2019 16:39:45.763;18.5742798;05.06.2019 16:39:45.779;0.0117847;05.06.2019 16:39:45.795;18.8900757;
05.06.2019 16:39:46.735;0.0115169;05.06.2019 16:39:46.755;18.5742798;05.06.2019 16:39:46.770;0.0117744;05.06.2019 16:39:46.787;18.8900757;
05.06.2019 16:39:47.735;0.0115115;05.06.2019 16:39:47.762;18.5742798;05.06.2019 16:39:47.778;0.0117823;05.06.2019 16:39:47.794;18.8900757;
05.06.2019 16:39:48.735;0.0115083;05.06.2019 16:39:48.754;18.5643311;05.06.2019 16:39:48.769;0.0117745;05.06.2019 16:39:48.786;18.9000244;
05.06.2019 16:39:49.735;0.0115023;05.06.2019 16:39:49.761;18.5643311;05.06.2019 16:39:49.777;0.0117824;05.06.2019 16:39:49.793;18.9000244;
05.06.2019 16:39:50.735;0.0115034;05.06.2019 16:39:50.752;18.5842896;05.06.2019 16:39:50.768;0.0117735;05.06.2019 16:39:50.784;18.9000244;
05.06.2019 16:39:51.735;0.0115032;05.06.2019 16:39:51.760;18.5842896;05.06.2019 16:39:51.776;0.0117758;05.06.2019 16:39:51.792;18.9000244;
05.06.2019 16:39:52.735;0.0115038;05.06.2019 16:39:52.751;18.5842896;05.06.2019 16:39:52.767;0.0117783;05.06.2019 16:39:52.783;18.9000244;
05.06.2019 16:39:53.735;0.0115026;05.06.2019 16:39:53.759;18.5842896;05.06.2019 16:39:53.775;0.0117768;05.06.2019 16:39:53.791;18.9000244;
05.06.2019 16:39:54.735;0.0114955;05.06.2019 16:39:54.750;18.5942383;05.06.2019 16:39:54.766;0.0117865;05.06.2019 16:39:54.782;18.9000244;
05.06.2019 16:39:55.734;0.0114918;05.06.2019 16:39:55.758;18.5942383;05.06.2019 16:39:55.774;0.0117792;05.06.2019 16:39:55.790;18.9000244;
05.06.2019 16:39:56.734;0.0114853;05.06.2019 16:39:56.749;18.5942383;05.06.2019 16:39:56.765;0.0117586;05.06.2019 16:39:56.781;18.9099731;
05.06.2019 16:39:57.735;0.0114809;05.06.2019 16:39:57.757;18.5942383;05.06.2019 16:39:57.773;0.0117567;05.06.2019 16:39:57.789;18.9099731;
05.06.2019 16:39:58.734;0.0114743;05.06.2019 16:39:58.764;18.5942383;05.06.2019 16:39:58.780;0.0117451;05.06.2019 16:39:58.796;18.9199219;
05.06.2019 16:39:59.734;0.0114695;05.06.2019 16:39:59.756;18.5942383;05.06.2019 16:39:59.771;0.0117499;05.06.2019 16:39:59.787;18.9199219;
05.06.2019 16:40:00.734;0.0114625;05.06.2019 16:40:00.762;18.5942383;05.06.2019 16:40:00.779;0.0117448;05.06.2019 16:40:00.795;18.9099731;
05.06.2019 16:40:01.735;0.0114642;05.06.2019 16:40:01.756;18.5942383;05.06.2019 16:40:01.770;0.0117438;05.06.2019 16:40:01.786;18.9099731;
05.06.2019 16:40:02.734;0.0114581;05.06.2019 16:40:02.762;18.5942383;05.06.2019 16:40:02.778;0.011738;05.06.2019 16:40:02.794;18.9099731;
05.06.2019 16:40:03.735;0.011455;05.06.2019 16:40:03.753;18.5942383;05.06.2019 16:40:03.769;0.0117295;05.06.2019 16:40:03.785;18.9099731;
05.06.2019 16:40:04.735;0.011458;05.06.2019 16:40:04.761;18.604126;05.06.2019 16:40:04.777;0.0117372;05.06.2019 16:40:04.793;18.9199219;
05.06.2019 16:40:05.735;0.0114502;05.06.2019 16:40:05.752;18.604126;05.06.2019 16:40:05.768;0.0117345;05.06.2019 16:40:05.784;18.9199219;
05.06.2019 16:40:06.735;0.0114464;05.06.2019 16:40:06.760;18.604126;05.06.2019 16:40:06.776;0.011742;05.06.2019 16:40:06.792;18.9199219;
05.06.2019 16:40:07.735;0.0114458;05.06.2019 16:40:07.751;18.604126;05.06.2019 16:40:07.767;0.0117291;05.06.2019 16:40:07.783;18.9199219;
05.06.2019 16:40:08.735;0.011442;05.06.2019 16:40:08.758;18.6141357;05.06.2019 16:40:08.774;0.0117278;05.06.2019 16:40:08.791;18.9199219;
05.06.2019 16:40:09.735;0.0114414;05.06.2019 16:40:09.750;18.6141357;05.06.2019 16:40:09.766;0.0117439;05.06.2019 16:40:09.782;18.9199219;
05.06.2019 16:40:10.735;0.0114426;05.06.2019 16:40:10.758;18.6240845;05.06.2019 16:40:10.773;0.0117209;05.06.2019 16:40:10.789;18.9199219;
05.06.2019 16:40:11.735;0.0114375;05.06.2019 16:40:11.764;18.6240845;05.06.2019 16:40:11.781;0.0117239;05.06.2019 16:40:11.797;18.9199219;
05.06.2019 16:40:12.735;0.0114371;05.06.2019 16:40:12.756;18.6141357;05.06.2019 16:40:12.772;0.0117334;05.06.2019 16:40:12.788;18.9299316;
05.06.2019 16:40:13.725;0.0114403;05.06.2019 16:40:13.748;18.6141357;05.06.2019 16:40:13.764;0.0117355;05.06.2019 16:40:13.780;18.9299316;
05.06.2019 16:40:14.725;0.0114337;05.06.2019 16:40:14.739;18.6141357;05.06.2019 16:40:14.755;0.0117214;05.06.2019 16:40:14.771;18.9299316;
05.06.2019 16:40:15.725;0.0114359;05.06.2019 16:40:15.747;18.6141357;05.06.2019 16:40:15.763;0.0117371;05.06.2019 16:40:15.779;18.9299316;
05.06.2019 16:40:16.715;0.011433;05.06.2019 16:40:16.738;18.6240845;05.06.2019 16:40:16.754;0.0117314;05.06.2019 16:40:16.770;18.9299316;
05.06.2019 16:40:17.715;0.0114338;05.06.2019 16:40:17.730;18.6240845;05.06.2019 16:40:17.747;0.011734;05.06.2019 16:40:17.762;18.9299316;
05.06.2019 16:40:18.715;0.0114325;05.06.2019 16:40:18.737;18.6240845;05.06.2019 16:40:18.753;0.0117367;05.06.2019 16:40:18.769;18.9399414;
05.06.2019 16:40:19.715;0.0114323;05.06.2019 16:40:19.744;18.6240845;05.06.2019 16:40:19.761;0.0117138;05.06.2019 16:40:19.777;18.9399414;
05.06.2019 16:40:20.715;0.0114291;05.06.2019 16:40:20.736;18.6240845;05.06.2019 16:40:20.752;0.0117421;05.06.2019 16:40:20.768;18.9299316;
05.06.2019 16:40:21.715;0.0114265;05.06.2019 16:40:21.743;18.6240845;05.06.2019 16:40:21.760;0.011725;05.06.2019 16:40:21.775;18.9299316;
05.06.2019 16:40:22.715;0.0114218;05.06.2019 16:40:22.736;18.6240845;05.06.2019 16:40:22.751;0.0117288;05.06.2019 16:40:22.767;18.9399414;
05.06.2019 16:40:23.715;0.0114193;05.06.2019 16:40:23.743;18.6240845;05.06.2019 16:40:23.758;0.0116957;05.06.2019 16:40:23.774;18.9399414;
05.06.2019 16:40:24.715;0.0114131;05.06.2019 16:40:24.734;18.6340332;05.06.2019 16:40:24.750;0.0117056;05.06.2019 16:40:24.766;18.9399414;
05.06.2019 16:40:25.715;0.0114046;05.06.2019 16:40:25.742;18.6340332;05.06.2019 16:40:25.757;0.0117156;05.06.2019 16:40:25.773;18.9399414;
05.06.2019 16:40:26.715;0.0113989;05.06.2019 16:40:26.733;18.6340332;05.06.2019 16:40:26.749;0.0116936;05.06.2019 16:40:26.765;18.9597778;
05.06.2019 16:40:27.710;0.0113932;05.06.2019 16:40:27.739;18.6340332;05.06.2019 16:40:27.756;0.0116777;05.06.2019 16:40:27.772;18.9597778;
05.06.2019 16:40:28.710;0.0113902;05.06.2019 16:40:28.733;18.6439819;05.06.2019 16:40:28.749;0.0116779;05.06.2019 16:40:28.763;18.9498901;
05.06.2019 16:40:29.700;0.0113815;05.06.2019 16:40:29.723;18.6439819;05.06.2019 16:40:29.739;0.0116803;05.06.2019 16:40:29.755;18.9498901;
05.06.2019 16:40:30.700;0.0113726;05.06.2019 16:40:30.715;18.6439819;05.06.2019 16:40:30.732;0.011674;05.06.2019 16:40:30.748;18.9597778;
05.06.2019 16:40:31.700;0.0113635;05.06.2019 16:40:31.722;18.6439819;05.06.2019 16:40:31.738;0.0116496;05.06.2019 16:40:31.754;18.9597778;
05.06.2019 16:40:32.700;0.0113586;05.06.2019 16:40:32.728;18.6439819;05.06.2019 16:40:32.746;0.0116585;05.06.2019 16:40:32.761;18.9597778;
05.06.2019 16:40:33.701;0.0113536;05.06.2019 16:40:33.721;18.6439819;05.06.2019 16:40:33.737;0.0116462;05.06.2019 16:40:33.753;18.9597778;
05.06.2019 16:40:34.701;0.0113486;05.06.2019 16:40:34.730;18.6439819;05.06.2019 16:40:34.744;0.01164;05.06.2019 16:40:34.761;18.9597778;
05.06.2019 16:40:35.701;0.0113429;05.06.2019 16:40:35.720;18.6439819;05.06.2019 16:40:35.735;0.0116476;05.06.2019 16:40:35.757;18.9597778;
05.06.2019 16:40:36.701;0.0113367;05.06.2019 16:40:36.726;18.6539307;05.06.2019 16:40:36.742;0.0116352;05.06.2019 16:40:36.758;18.9697876;
05.06.2019 16:40:37.701;0.0113226;05.06.2019 16:40:37.718;18.6539307;05.06.2019 16:40:37.734;0.0116253;05.06.2019 16:40:37.750;18.9697876;
05.06.2019 16:40:38.701;0.0113021;05.06.2019 16:40:38.725;18.6539307;05.06.2019 16:40:38.743;0.0115902;05.06.2019 16:40:38.757;18.9697876;
05.06.2019 16:40:39.701;0.011284;05.06.2019 16:40:39.716;18.6539307;05.06.2019 16:40:39.732;0.0115826;05.06.2019 16:40:39.748;18.9697876;
05.06.2019 16:40:40.701;0.0112765;05.06.2019 16:40:40.725;18.6639404;05.06.2019 16:40:40.741;0.0115718;05.06.2019 16:40:40.756;18.9797363;
05.06.2019 16:40:41.701;0.0112641;05.06.2019 16:40:41.716;18.6639404;05.06.2019 16:40:41.732;0.0115679;05.06.2019 16:40:41.748;18.9797363;
05.06.2019 16:40:42.701;0.0112672;05.06.2019 16:40:42.723;18.6639404;05.06.2019 16:40:42.739;0.0115733;05.06.2019 16:40:42.755;18.9697876;
05.06.2019 16:40:43.701;0.0112627;05.06.2019 16:40:43.715;18.6639404;05.06.2019 16:40:43.731;0.0115684;05.06.2019 16:40:43.747;18.9697876;
05.06.2019 16:40:44.701;0.0112645;05.06.2019 16:40:44.722;18.6738281;05.06.2019 16:40:44.740;0.0115624;05.06.2019 16:40:44.756;18.9697876;
05.06.2019 16:40:45.701;0.0112587;05.06.2019 16:40:45.729;18.6738281;05.06.2019 16:40:45.747;0.0115671;05.06.2019 16:40:45.762;18.9697876;
05.06.2019 16:40:46.701;0.0112599;05.06.2019 16:40:46.722;18.6738281;05.06.2019 16:40:46.737;0.0115771;05.06.2019 16:40:46.765;18.9797363;
05.06.2019 16:40:47.701;0.0112611;05.06.2019 16:40:47.728;18.6738281;05.06.2019 16:40:47.744;0.0115675;05.06.2019 16:40:47.763;18.9797363;
05.06.2019 16:40:48.700;0.0112654;05.06.2019 16:40:48.720;18.6738281;05.06.2019 16:40:48.736;0.0115706;05.06.2019 16:40:48.753;18.9896851;
05.06.2019 16:40:49.690;0.0112705;05.06.2019 16:40:49.712;18.6738281;05.06.2019 16:40:49.728;0.0115678;05.06.2019 16:40:49.745;18.9896851;
05.06.2019 16:40:50.690;0.0112709;05.06.2019 16:40:50.718;18.6738281;05.06.2019 16:40:50.735;0.0115914;05.06.2019 16:40:50.752;18.9896851;
05.06.2019 16:40:51.690;0.0112679;05.06.2019 16:40:51.710;18.6738281;05.06.2019 16:40:51.726;0.0115752;05.06.2019 16:40:51.744;18.9896851;
05.06.2019 16:40:52.680;0.0112656;05.06.2019 16:40:52.702;18.6738281;05.06.2019 16:40:52.718;0.0115718;05.06.2019 16:40:52.734;18.9896851;
05.06.2019 16:40:53.671;0.0112656;05.06.2019 16:40:53.693;18.6738281;05.06.2019 16:40:53.709;0.0115713;05.06.2019 16:40:53.725;18.9896851;
05.06.2019 16:40:54.661;0.0112657;05.06.2019 16:40:54.685;18.6738281;05.06.2019 16:40:54.701;0.0115722;05.06.2019 16:40:54.717;18.9896851;
05.06.2019 16:40:55.661;0.0112638;05.06.2019 16:40:55.676;18.6738281;05.06.2019 16:40:55.693;0.011575;05.06.2019 16:40:55.708;18.9896851;
05.06.2019 16:40:56.661;0.0112643;05.06.2019 16:40:56.683;18.6838379;05.06.2019 16:40:56.700;0.0115898;05.06.2019 16:40:56.716;18.9996948;
