Time ;depth, cm;Flow up, (Hz);Flow down, (Hz);..;
pumpingpoint;1.00;1102.00;2.11;0.00;299648.000000
pumpingpoint;1.00;1102.00;2.11;0.00;299648.000000
pumpingpoint;1.00;1102.00;2.11;0.00;299648.000000
pumpingpoint;1.00;1102.00;2.11;0.00;299648.000000
pumpingpoint;1.00;1102.00;2.11;0.00;299648.000000
pumpingpoint;1.00;1102.00;2.11;0.00;299648.000000
pumpingpoint;1.00;1102.00;2.11;0.00;299648.000000
pumpingpoint;1.00;1102.00;2.11;0.00;299648.000000
pumpingpoint;2.00;1102.00;2.11;0.00;299648.000000
pumpingpoint;2.00;1102.00;2.11;0.00;299648.000000
pumpingpoint;2.00;1102.00;2.11;0.00;299648.000000
pumpingpoint;2.00;1102.00;2.11;0.00;299648.000000
pumpingpoint;2.00;1102.00;2.11;0.00;299648.000000
pumpingpoint;2.00;1102.00;2.11;0.00;299648.000000
pumpingpoint;2.00;1102.00;2.11;0.00;299648.000000
pumpingpoint;2.00;1102.00;2.11;0.00;299648.000000
pumpingpoint;2.00;1102.00;2.18;0.00;299648.000000
pumpingpoint;2.00;1102.00;2.18;0.00;299648.000000
pumpingpoint;2.00;1102.00;2.18;0.00;299648.000000
pumpingpoint;2.00;1102.00;2.18;0.00;299648.000000
pumpingpoint;2.00;1102.00;2.18;0.00;299648.000000
pumpingpoint;2.00;1102.00;2.18;0.00;299648.000000
pumpingpoint;2.00;1102.00;2.18;0.00;299648.000000
pumpingpoint;2.00;1102.00;2.18;0.00;299648.000000
pumpingpoint;2.00;1102.00;2.18;0.00;299648.000000
pumpingpoint;2.00;1102.00;2.18;0.00;299648.000000
pumpingpoint;2.00;1102.00;2.18;0.00;299648.000000
pumpingpoint;2.00;1102.00;2.18;0.00;299648.000000
pumpingpoint;3.00;1102.00;2.18;0.00;299648.000000
pumpingpoint;3.00;1102.00;2.18;0.00;299648.000000
pumpingpoint;3.00;1102.00;2.18;0.00;299648.000000
pumpingpoint;3.00;1102.00;2.18;0.00;299648.000000
pumpingpoint;3.00;1102.00;2.18;0.00;299648.000000
pumpingpoint;3.00;1102.00;2.18;0.00;299648.000000
pumpingpoint;3.00;1102.00;2.18;0.00;299648.000000
pumpingpoint;3.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;3.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;3.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;3.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;3.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;3.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;3.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;3.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;3.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;3.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;3.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;3.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;3.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;4.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;4.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;4.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;4.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;4.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;4.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;4.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;4.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;4.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;4.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;4.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;4.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;4.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;4.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;4.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;4.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;4.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;4.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;4.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;4.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;5.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;5.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;5.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;5.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;5.00;1102.00;2.14;0.00;299648.000000
pumpingpoint;5.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;5.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;5.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;5.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;5.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;5.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;5.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;5.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;5.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;5.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;5.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;5.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;5.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;5.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;5.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;6.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;6.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;6.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;6.00;1102.00;2.12;0.00;299648.000000
pumpingpoint;6.00;1102.00;2.12;0.00;299648.000000
pumpingpoint;6.00;1102.00;2.12;0.00;299648.000000
pumpingpoint;6.00;1102.00;2.12;0.00;299648.000000
pumpingpoint;6.00;1102.00;2.12;0.00;299648.000000
pumpingpoint;6.00;1102.00;2.12;0.00;299648.000000
pumpingpoint;6.00;1102.00;2.12;0.00;299648.000000
pumpingpoint;6.00;1102.00;2.12;0.00;299648.000000
pumpingpoint;6.00;1102.00;2.12;0.00;299648.000000
pumpingpoint;6.00;1102.00;2.12;0.00;299648.000000
pumpingpoint;6.00;1102.00;2.12;0.00;299648.000000
pumpingpoint;6.00;1102.00;2.12;0.00;299648.000000
pumpingpoint;6.00;1102.00;2.12;0.00;299648.000000
pumpingpoint;6.00;1102.00;2.12;0.00;299648.000000
pumpingpoint;6.00;1102.00;2.12;0.00;299648.000000
pumpingpoint;6.00;1102.00;2.12;0.00;299648.000000
pumpingpoint;6.00;1102.00;2.12;0.00;299648.000000
pumpingpoint;7.00;1102.00;2.12;0.00;299648.000000
pumpingpoint;7.00;1102.00;2.12;0.00;299648.000000
pumpingpoint;7.00;1102.00;2.16;0.00;299648.000000
pumpingpoint;7.00;1102.00;2.16;0.00;299648.000000
pumpingpoint;7.00;1102.00;2.16;0.00;299648.000000
pumpingpoint;7.00;1102.00;2.16;0.00;299648.000000
pumpingpoint;7.00;1102.00;2.16;0.00;299648.000000
pumpingpoint;7.00;1102.00;2.16;0.00;299648.000000
pumpingpoint;7.00;1102.00;2.16;0.00;299648.000000
pumpingpoint;7.00;1102.00;2.16;0.00;299648.000000
pumpingpoint;7.00;1102.00;2.16;0.00;299648.000000
pumpingpoint;7.00;1102.00;2.16;0.00;299648.000000
pumpingpoint;7.00;1102.00;2.16;0.00;299648.000000
pumpingpoint;7.00;1102.00;2.16;0.00;299648.000000
pumpingpoint;7.00;1102.00;2.16;0.00;299648.000000
pumpingpoint;7.00;1102.00;2.16;0.00;299648.000000
pumpingpoint;7.00;1102.00;2.16;0.00;299648.000000
pumpingpoint;7.00;1102.00;2.16;0.00;299648.000000
pumpingpoint;7.00;1102.00;2.16;0.00;299648.000000
pumpingpoint;7.00;1102.00;2.16;0.00;299648.000000
pumpingpoint;8.00;1102.00;2.16;0.00;299648.000000
pumpingpoint;8.00;1102.00;2.16;0.00;299648.000000
pumpingpoint;8.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;8.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;8.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;8.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;8.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;8.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;8.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;8.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;8.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;8.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;8.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;8.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;8.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;8.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;8.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;8.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;8.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;8.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;9.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;9.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;9.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;9.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;9.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;9.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;9.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;9.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;9.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;9.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;9.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;9.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;9.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;9.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;9.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;9.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;9.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;9.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;9.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;9.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;10.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;10.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;10.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;10.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;10.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;10.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;10.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;10.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;10.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;10.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;10.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;10.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;10.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;10.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;10.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;10.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;10.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;10.00;1102.00;2.07;0.00;299648.000000
pumpingpoint;10.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;10.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;11.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;11.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;11.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;11.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;11.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;11.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;11.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;11.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;11.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;11.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;11.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;11.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;11.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;11.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;11.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;11.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;11.00;1102.00;2.13;0.00;299648.000000
pumpingpoint;11.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;11.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;11.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;12.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;12.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;12.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;12.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;12.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;12.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;12.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;12.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;12.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;12.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;12.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;12.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;12.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;12.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;12.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;12.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;12.00;1102.00;2.06;0.00;299648.000000
pumpingpoint;12.00;1102.00;2.08;0.00;299648.000000
pumpingpoint;12.00;1102.00;2.08;0.00;299648.000000
pumpingpoint;12.00;1102.00;2.08;0.00;299648.000000
pumpingpoint;13.00;1102.00;2.08;0.00;299648.000000
pumpingpoint;13.00;1102.00;2.08;0.00;299648.000000
pumpingpoint;13.00;1102.00;2.08;0.00;299648.000000
pumpingpoint;13.00;1102.00;2.08;0.00;299648.000000
pumpingpoint;13.00;1102.00;2.08;0.00;299648.000000
pumpingpoint;13.00;1102.00;2.08;0.00;299648.000000
pumpingpoint;13.00;1102.00;2.08;0.00;299648.000000
pumpingpoint;13.00;1102.00;2.08;0.00;299648.000000
pumpingpoint;13.00;1102.00;2.08;0.00;299648.000000
pumpingpoint;13.00;1102.00;2.08;0.00;299648.000000
pumpingpoint;13.00;1102.00;2.08;0.00;299648.000000
pumpingpoint;13.00;1102.00;2.08;0.00;299648.000000
pumpingpoint;13.00;1102.00;2.08;0.00;299648.000000
pumpingpoint;13.00;1102.00;2.08;0.00;299648.000000
pumpingpoint;13.00;1102.00;2.08;0.00;299648.000000
pumpingpoint;13.00;1102.00;2.08;0.00;299648.000000
pumpingpoint;13.00;1102.00;2.18;0.00;299648.000000
pumpingpoint;0.00;1132.00;3.25;0.00;276108.000000
pumpingpoint;0.00;1133.00;3.25;0.00;276108.000000
pumpingpoint;0.00;1133.00;3.10;0.00;276108.000000
pumpingpoint;0.00;1133.00;3.10;0.00;276108.000000
pumpingpoint;0.00;1134.00;3.10;0.00;276108.000000
pumpingpoint;0.00;1134.00;3.10;0.00;276108.000000
pumpingpoint;0.00;1135.00;3.10;0.00;276108.000000
pumpingpoint;0.00;1135.00;3.10;0.00;276108.000000
pumpingpoint;0.00;1135.00;3.10;0.00;276108.000000
pumpingpoint;0.00;1136.00;3.10;0.00;276108.000000
pumpingpoint;0.00;1136.00;3.10;0.00;275156.000000
pumpingpoint;1.00;1136.00;3.10;0.00;275156.000000
pumpingpoint;1.00;1137.00;3.10;0.00;275156.000000
pumpingpoint;1.00;1137.00;3.10;0.00;275156.000000
pumpingpoint;1.00;1137.00;3.35;0.00;275156.000000
pumpingpoint;1.00;1138.00;3.35;0.00;275156.000000
pumpingpoint;1.00;1138.00;3.35;0.00;275156.000000
pumpingpoint;1.00;1139.00;3.35;0.00;275156.000000
pumpingpoint;1.00;1139.00;3.35;0.00;275156.000000
pumpingpoint;1.00;1153.00;1.71;0.00;287876.000000
pumpingpoint;1.00;1153.00;1.71;0.00;287876.000000
pumpingpoint;1.00;1153.00;1.71;0.00;287876.000000
pumpingpoint;1.00;1153.00;1.71;0.00;287876.000000
pumpingpoint;1.00;1153.00;1.43;0.00;287876.000000
pumpingpoint;1.00;1153.00;1.43;0.00;287876.000000
pumpingpoint;1.00;1153.00;1.43;0.00;287876.000000
pumpingpoint;1.00;1153.00;1.43;0.00;287876.000000
pumpingpoint;1.00;1153.00;1.43;0.00;287876.000000
pumpingpoint;1.00;1153.00;1.43;0.00;287876.000000
pumpingpoint;1.00;1153.00;1.43;0.00;287876.000000
pumpingpoint;1.00;1153.00;1.43;0.00;287876.000000
pumpingpoint;1.00;1153.00;1.43;0.00;287876.000000
pumpingpoint;1.00;1153.00;1.43;0.00;287876.000000
pumpingpoint;1.00;1153.00;1.43;0.00;287876.000000
pumpingpoint;1.00;1153.00;1.43;0.00;287876.000000
pumpingpoint;1.00;1153.00;1.43;0.00;287876.000000
pumpingpoint;1.00;1153.00;1.43;0.00;287876.000000
pumpingpoint;1.00;1153.00;1.43;0.00;287876.000000
pumpingpoint;1.00;1153.00;1.43;0.00;287876.000000
pumpingpoint;2.00;1153.00;1.43;0.00;287876.000000
pumpingpoint;2.00;1153.00;1.43;0.00;287876.000000
pumpingpoint;2.00;1153.00;1.43;0.00;287876.000000
pumpingpoint;2.00;1153.00;1.43;0.00;287876.000000
pumpingpoint;2.00;1153.00;1.43;0.00;287876.000000
pumpingpoint;2.00;1153.00;1.43;0.00;287876.000000
pumpingpoint;2.00;1153.00;1.43;0.00;287876.000000
pumpingpoint;2.00;1153.00;1.43;0.00;287876.000000
pumpingpoint;2.00;1153.00;1.43;0.00;287876.000000
pumpingpoint;2.00;1153.00;1.43;0.00;287876.000000
pumpingpoint;2.00;1153.00;1.43;0.00;287876.000000
pumpingpoint;2.00;1153.00;1.48;0.00;287876.000000
pumpingpoint;2.00;1153.00;1.48;0.00;287876.000000
pumpingpoint;2.00;1153.00;1.48;0.00;287876.000000
pumpingpoint;2.00;1153.00;1.48;0.00;287876.000000
pumpingpoint;2.00;1153.00;1.48;0.00;287876.000000
pumpingpoint;2.00;1153.00;1.48;0.00;287876.000000
pumpingpoint;2.00;1153.00;1.48;0.00;287876.000000
pumpingpoint;2.00;1153.00;1.48;0.00;287876.000000
pumpingpoint;2.00;1153.00;1.48;0.00;287876.000000
pumpingpoint;3.00;1153.00;1.48;0.00;287876.000000
pumpingpoint;3.00;1153.00;1.48;0.00;287876.000000
pumpingpoint;3.00;1153.00;1.48;0.00;287876.000000
pumpingpoint;3.00;1153.00;1.48;0.00;287876.000000
pumpingpoint;3.00;1153.00;1.48;0.00;287876.000000
pumpingpoint;3.00;1153.00;1.48;0.00;287876.000000
pumpingpoint;3.00;1153.00;1.48;0.00;287876.000000
pumpingpoint;3.00;1153.00;1.48;0.00;287876.000000
pumpingpoint;3.00;1153.00;1.48;0.00;287876.000000
pumpingpoint;3.00;1153.00;1.48;0.00;287876.000000
pumpingpoint;3.00;1153.00;1.48;0.00;287876.000000
pumpingpoint;3.00;1153.00;1.48;0.00;287876.000000
pumpingpoint;3.00;1153.00;1.48;0.00;287876.000000
pumpingpoint;3.00;1153.00;1.48;0.00;287876.000000
pumpingpoint;3.00;1153.00;1.48;0.00;287876.000000
pumpingpoint;3.00;1153.00;1.48;0.00;287876.000000
pumpingpoint;3.00;1153.00;1.48;0.00;287876.000000
pumpingpoint;3.00;1153.00;1.48;0.00;287876.000000
pumpingpoint;3.00;1153.00;1.48;0.00;287876.000000
pumpingpoint;3.00;1153.00;1.48;0.00;287876.000000
pumpingpoint;4.00;1153.00;1.48;0.00;287876.000000
pumpingpoint;4.00;1153.00;1.33;0.00;287876.000000
pumpingpoint;4.00;1153.00;1.33;0.00;287876.000000
pumpingpoint;4.00;1153.00;1.33;0.00;287876.000000
pumpingpoint;4.00;1153.00;1.33;0.00;287876.000000
pumpingpoint;4.00;1153.00;1.33;0.00;287876.000000
pumpingpoint;4.00;1153.00;1.33;0.00;287876.000000
pumpingpoint;4.00;1153.00;1.33;0.00;287876.000000
pumpingpoint;4.00;1153.00;1.33;0.00;287876.000000
pumpingpoint;4.00;1153.00;1.33;0.00;287876.000000
pumpingpoint;4.00;1153.00;1.33;0.00;287876.000000
pumpingpoint;4.00;1153.00;1.33;0.00;287876.000000
pumpingpoint;4.00;1153.00;1.33;0.00;287876.000000
pumpingpoint;4.00;1153.00;1.33;0.00;287876.000000
pumpingpoint;4.00;1153.00;1.33;0.00;287876.000000
pumpingpoint;4.00;1153.00;1.33;0.00;287876.000000
pumpingpoint;4.00;1153.00;1.33;0.00;287876.000000
pumpingpoint;4.00;1153.00;1.33;0.00;287876.000000
pumpingpoint;4.00;1153.00;1.33;0.00;287876.000000
pumpingpoint;4.00;1153.00;1.33;0.00;287876.000000
pumpingpoint;5.00;1153.00;1.33;0.00;287876.000000
pumpingpoint;5.00;1153.00;1.33;0.00;287876.000000
pumpingpoint;5.00;1153.00;1.33;0.00;287876.000000
pumpingpoint;5.00;1153.00;1.33;0.00;287876.000000
pumpingpoint;5.00;1153.00;1.33;0.00;287876.000000
pumpingpoint;5.00;1153.00;1.33;0.00;287876.000000
pumpingpoint;5.00;1153.00;1.33;0.00;287876.000000
pumpingpoint;5.00;1153.00;1.33;0.00;287876.000000
pumpingpoint;5.00;1153.00;1.46;0.00;287876.000000
pumpingpoint;5.00;1153.00;1.46;0.00;287876.000000
pumpingpoint;5.00;1153.00;1.46;0.00;287876.000000
pumpingpoint;5.00;1153.00;1.46;0.00;287876.000000
pumpingpoint;5.00;1153.00;1.46;0.00;287876.000000
pumpingpoint;5.00;1153.00;1.46;0.00;287876.000000
pumpingpoint;5.00;1153.00;1.46;0.00;287876.000000
pumpingpoint;5.00;1153.00;1.46;0.00;287876.000000
pumpingpoint;5.00;1153.00;1.46;0.00;287876.000000
pumpingpoint;5.00;1153.00;1.46;0.00;287876.000000
pumpingpoint;5.00;1153.00;1.46;0.00;287876.000000
pumpingpoint;5.00;1153.00;1.46;0.00;287876.000000
pumpingpoint;6.00;1153.00;1.46;0.00;287876.000000
pumpingpoint;6.00;1153.00;1.46;0.00;287876.000000
pumpingpoint;6.00;1153.00;1.46;0.00;287876.000000
pumpingpoint;6.00;1153.00;1.46;0.00;287876.000000
pumpingpoint;6.00;1153.00;1.46;0.00;287876.000000
pumpingpoint;6.00;1153.00;1.46;0.00;287876.000000
pumpingpoint;6.00;1153.00;1.46;0.00;287876.000000
pumpingpoint;6.00;1153.00;1.46;0.00;287876.000000
pumpingpoint;6.00;1153.00;1.46;0.00;287876.000000
pumpingpoint;6.00;1153.00;1.46;0.00;287876.000000
pumpingpoint;6.00;1153.00;1.46;0.00;287876.000000
pumpingpoint;6.00;1153.00;1.46;0.00;287876.000000
pumpingpoint;6.00;1153.00;1.46;0.00;287876.000000
pumpingpoint;6.00;1153.00;1.46;0.00;287876.000000
pumpingpoint;6.00;1153.00;1.46;0.00;287876.000000
pumpingpoint;6.00;1153.00;1.46;0.00;287876.000000
pumpingpoint;6.00;1153.00;1.46;0.00;287876.000000
pumpingpoint;6.00;1153.00;1.42;0.00;287876.000000
pumpingpoint;6.00;1153.00;1.42;0.00;287876.000000
pumpingpoint;6.00;1153.00;1.42;0.00;287876.000000
pumpingpoint;7.00;1153.00;1.42;0.00;287876.000000
pumpingpoint;7.00;1153.00;1.42;0.00;287876.000000
pumpingpoint;7.00;1153.00;1.42;0.00;287876.000000
pumpingpoint;7.00;1153.00;1.42;0.00;287876.000000
pumpingpoint;7.00;1153.00;1.42;0.00;287876.000000
pumpingpoint;7.00;1153.00;1.42;0.00;287876.000000
pumpingpoint;7.00;1153.00;1.42;0.00;287876.000000
pumpingpoint;7.00;1153.00;1.42;0.00;287876.000000
pumpingpoint;7.00;1153.00;1.42;0.00;287876.000000
pumpingpoint;7.00;1153.00;1.42;0.00;287876.000000
pumpingpoint;7.00;1153.00;1.42;0.00;287876.000000
pumpingpoint;7.00;1153.00;1.42;0.00;287876.000000
pumpingpoint;7.00;1153.00;1.42;0.00;287876.000000
pumpingpoint;7.00;1153.00;1.42;0.00;287876.000000
pumpingpoint;7.00;1153.00;1.42;0.00;287876.000000
pumpingpoint;7.00;1153.00;1.42;0.00;287876.000000
pumpingpoint;7.00;1153.00;1.42;0.00;287876.000000
pumpingpoint;7.00;1153.00;1.42;0.00;287876.000000
pumpingpoint;7.00;1153.00;1.42;0.00;287876.000000
pumpingpoint;7.00;1153.00;1.42;0.00;287876.000000
pumpingpoint;8.00;1153.00;1.42;0.00;287876.000000
pumpingpoint;8.00;1153.00;1.42;0.00;287876.000000
pumpingpoint;8.00;1153.00;1.42;0.00;287876.000000
pumpingpoint;8.00;1153.00;1.42;0.00;287876.000000
pumpingpoint;8.00;1153.00;1.42;0.00;287876.000000
pumpingpoint;8.00;1153.00;1.42;0.00;287876.000000
pumpingpoint;8.00;1153.00;1.41;0.00;287876.000000
pumpingpoint;8.00;1153.00;1.41;0.00;287876.000000
pumpingpoint;8.00;1153.00;1.41;0.00;287876.000000
pumpingpoint;8.00;1153.00;1.41;0.00;287876.000000
pumpingpoint;8.00;1153.00;1.41;0.00;287876.000000
pumpingpoint;8.00;1153.00;1.41;0.00;287876.000000
pumpingpoint;8.00;1153.00;1.41;0.00;287876.000000
pumpingpoint;8.00;1153.00;1.41;0.00;287876.000000
pumpingpoint;8.00;1153.00;1.41;0.00;287876.000000
pumpingpoint;8.00;1153.00;1.41;0.00;287876.000000
pumpingpoint;8.00;1153.00;1.41;0.00;287876.000000
pumpingpoint;8.00;1153.00;1.41;0.00;287876.000000
pumpingpoint;8.00;1153.00;1.41;0.00;287876.000000
pumpingpoint;8.00;1153.00;1.41;0.00;287876.000000
pumpingpoint;9.00;1153.00;1.41;0.00;287876.000000
pumpingpoint;9.00;1153.00;1.41;0.00;287876.000000
pumpingpoint;9.00;1153.00;1.41;0.00;287876.000000
pumpingpoint;9.00;1153.00;1.41;0.00;287876.000000
pumpingpoint;9.00;1153.00;1.41;0.00;287876.000000
pumpingpoint;9.00;1153.00;1.41;0.00;287876.000000
pumpingpoint;9.00;1153.00;1.41;0.00;287876.000000
pumpingpoint;9.00;1153.00;1.41;0.00;287876.000000
pumpingpoint;9.00;1153.00;1.41;0.00;287876.000000
pumpingpoint;9.00;1153.00;1.41;0.00;287876.000000
pumpingpoint;9.00;1153.00;1.41;0.00;287876.000000
pumpingpoint;9.00;1153.00;1.41;0.00;287876.000000
pumpingpoint;9.00;1153.00;1.41;0.00;287876.000000
pumpingpoint;9.00;1153.00;1.41;0.00;287876.000000
pumpingpoint;9.00;1153.00;1.38;0.00;287876.000000
pumpingpoint;9.00;1153.00;1.38;0.00;287876.000000
pumpingpoint;9.00;1153.00;1.38;0.00;287876.000000
pumpingpoint;9.00;1153.00;1.38;0.00;287876.000000
pumpingpoint;9.00;1153.00;1.38;0.00;287876.000000
