06-02079,Port1,Port2,Port3,Port4,Port4,Port4,Port5,Port5,Port6,Port6,Port7,Port7,Port8,Port8
# Records: 24601,10HS Soil Moisture,10HS Soil Moisture,10HS Soil Moisture,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 21 Water Potential/Temp,TEROS 21 Water Potential/Temp,TEROS 21 Water Potential/Temp,TEROS 21 Water Potential/Temp,Battery,Battery,Barometer,Barometer
Timestamps, m³/m³ Water Content, m³/m³ Water Content, m³/m³ Water Content, m³/m³ Water Content, °C Soil Temperature, mS/cm Saturation Extract EC, kPa Matric Potential, °C Soil Temperature, kPa Matric Potential, °C Soil Temperature,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
2018-10-23 07:00:00,0.132,0.15,0.129,0.078,12.8,-3.653,-99999.0,11.6,-99999.0,12.9,78,6347,97.62,6.6
2018-10-23 07:15:00,0.132,0.15,0.129,0.078,12.8,-3.429,-99999.0,11.6,-99999.0,12.9,78,6347,97.61,6.4
2018-10-23 07:30:00,0.132,0.15,0.129,0.078,12.8,-3.662,-99999.0,11.6,-99999.0,12.9,78,6347,97.6,6.2
2018-10-23 07:45:00,0.132,0.15,0.129,0.078,12.8,-3.606,-99999.0,11.6,-99999.0,12.9,77,6345,97.62,6.0
2018-10-23 08:00:00,0.132,0.15,0.129,0.078,12.8,-3.528,-99999.0,11.6,-99999.0,12.9,77,6344,97.63,5.9
2018-10-23 08:15:00,0.133,0.15,0.129,0.078,12.8,-3.662,-99999.0,11.5,-99999.0,12.9,77,6344,97.62,5.8
2018-10-23 08:30:00,0.133,0.15,0.129,0.078,12.8,-3.589,-99999.0,11.5,-99999.0,12.9,77,6344,97.6,5.8
2018-10-23 08:45:00,0.133,0.15,0.129,0.078,12.8,-3.552,-99999.0,11.5,-99999.0,12.9,77,6344,97.62,5.8
2018-10-23 09:00:00,0.133,0.15,0.129,0.078,12.8,-3.696,-99999.0,11.5,-99999.0,12.9,77,6344,97.62,5.9
2018-10-23 09:15:00,0.132,0.15,0.129,0.078,12.8,-3.536,-99999.0,11.5,-99999.0,12.9,77,6344,97.61,6.1
2018-10-23 09:30:00,0.133,0.15,0.129,0.078,12.8,-3.606,-99999.0,11.4,-99999.0,12.9,77,6344,97.64,6.2
2018-10-23 09:45:00,0.132,0.15,0.13,0.078,12.8,-3.528,-99999.0,11.4,-99999.0,12.8,77,6343,97.64,6.5
2018-10-23 10:00:00,0.132,0.15,0.13,0.078,12.8,-3.56,-99999.0,11.4,-99999.0,12.8,78,6346,97.64,7.0
2018-10-23 10:15:00,0.132,0.15,0.13,0.078,12.8,-3.511,-99999.0,11.4,-99999.0,12.8,78,6347,97.65,7.9
2018-10-23 10:30:00,0.132,0.15,0.13,0.078,12.8,-3.453,-99999.0,11.4,-99999.0,12.8,77,6344,97.68,8.3
2018-10-23 10:45:00,0.132,0.15,0.13,0.078,12.8,-3.639,-99999.0,11.3,-99999.0,12.8,78,6347,97.7,8.7
2018-10-23 11:00:00,0.132,0.15,0.13,0.078,12.8,-3.512,-99999.0,11.3,-99999.0,12.8,78,6346,97.69,9.1
2018-10-23 11:15:00,0.132,0.15,0.13,0.078,12.7,-3.383,-99999.0,11.3,-99999.0,12.8,78,6347,97.69,9.6
2018-10-23 11:30:00,0.132,0.15,0.131,0.078,12.7,-3.513,-99999.0,11.3,-99999.0,12.8,78,6347,97.7,10.0
2018-10-23 11:45:00,0.132,0.15,0.131,0.078,12.7,-3.497,-99999.0,11.3,-99999.0,12.8,78,6350,97.71,10.6
2018-10-23 12:00:00,0.132,0.15,0.131,0.078,12.7,-3.407,-99999.0,11.2,-99999.0,12.8,78,6351,97.69,11.0
2018-10-23 12:15:00,0.132,0.15,0.131,0.078,12.7,-3.399,-99999.0,11.2,-99999.0,12.8,78,6351,97.7,11.5
2018-10-23 12:30:00,0.132,0.15,0.131,0.078,12.7,-3.367,-99999.0,11.2,-99999.0,12.8,78,6350,97.7,12.0
2018-10-23 12:45:00,0.132,0.15,0.132,0.078,12.7,-3.431,-99999.0,11.2,-99999.0,12.8,78,6352,97.69,12.5
2018-10-23 13:00:00,0.132,0.15,0.132,0.078,12.7,-3.63,-99999.0,11.2,-99999.0,12.8,79,6353,97.67,12.9
2018-10-23 13:15:00,0.132,0.15,0.132,0.078,12.7,-3.558,-99999.0,11.2,-99999.0,12.8,79,6353,97.66,13.4
2018-10-23 13:30:00,0.132,0.15,0.132,0.078,12.7,-3.525,-99999.0,11.2,-99999.0,12.8,79,6356,97.64,13.9
2018-10-23 13:45:00,0.132,0.15,0.132,0.078,12.7,-3.558,-99999.0,11.2,-99999.0,12.8,79,6358,97.61,14.4
2018-10-23 14:00:00,0.132,0.15,0.132,0.078,12.7,-3.481,-99999.0,11.2,-99999.0,12.8,79,6357,97.59,14.8
2018-10-23 14:15:00,0.132,0.15,0.132,0.078,12.7,-3.574,-99999.0,11.2,-99999.0,12.8,79,6359,97.57,14.8
2018-10-23 14:30:00,0.132,0.15,0.132,0.078,12.7,-3.533,-99999.0,11.2,-99999.0,12.8,80,6363,97.55,14.9
2018-10-23 14:45:00,0.132,0.15,0.132,0.078,12.7,-3.55,-99999.0,11.2,-99999.0,12.8,80,6364,97.53,15.5
2018-10-23 15:00:00,0.132,0.15,0.132,0.078,12.7,-3.457,-99999.0,11.2,-99999.0,12.7,80,6365,97.52,15.7
2018-10-23 15:15:00,0.132,0.15,0.133,0.078,12.7,-3.534,-99999.0,11.3,-99999.0,12.7,81,6367,97.49,15.9
2018-10-23 15:30:00,0.132,0.15,0.133,0.078,12.6,-3.435,-99999.0,11.3,-99999.0,12.7,80,6366,97.46,16.1
2018-10-23 15:45:00,0.132,0.15,0.133,0.078,12.6,-3.435,-99999.0,11.3,-99999.0,12.7,81,6368,97.46,16.1
2018-10-23 16:00:00,0.132,0.15,0.133,0.078,12.6,-3.527,-99999.0,11.3,-99999.0,12.7,82,6375,97.45,16.4
2018-10-23 16:15:00,0.132,0.15,0.134,0.078,12.6,-3.551,-99999.0,11.3,-99999.0,12.7,82,6378,97.44,17.4
2018-10-23 16:30:00,0.132,0.15,0.133,0.078,12.6,-3.377,-99999.0,11.4,-99999.0,12.7,82,6378,97.43,17.5
2018-10-23 16:45:00,0.132,0.15,0.133,0.078,12.6,-3.535,-99999.0,11.4,-99999.0,12.7,82,6377,97.43,17.1
2018-10-23 17:00:00,0.132,0.15,0.133,0.078,12.6,-3.362,-99999.0,11.4,-99999.0,12.7,82,6375,97.41,16.9
2018-10-23 17:15:00,0.132,0.15,0.132,0.078,12.6,-3.435,-99999.0,11.4,-99999.0,12.7,82,6376,97.39,16.6
2018-10-23 17:30:00,0.132,0.15,0.132,0.078,12.6,-3.535,-99999.0,11.5,-99999.0,12.7,81,6373,97.39,16.2
2018-10-23 17:45:00,0.132,0.15,0.132,0.078,12.6,-3.458,-99999.0,11.5,-99999.0,12.7,81,6373,97.38,15.8
2018-10-23 18:00:00,0.132,0.15,0.132,0.078,12.6,-3.45,-99999.0,11.5,-99999.0,12.7,82,6376,97.37,15.3
2018-10-23 18:15:00,0.132,0.15,0.132,0.078,12.6,-3.377,-99999.0,11.5,-99999.0,12.7,82,6374,97.39,14.9
2018-10-23 18:30:00,0.132,0.15,0.132,0.078,12.6,-3.482,-99999.0,11.6,-99999.0,12.7,81,6370,97.42,14.4
2018-10-23 18:45:00,0.132,0.15,0.132,0.078,12.6,-3.506,-99999.0,11.6,-99999.0,12.7,81,6372,97.42,13.9
2018-10-23 19:00:00,0.132,0.15,0.131,0.078,12.6,-3.377,-99999.0,11.6,-99999.0,12.7,81,6369,97.43,13.4
2018-10-23 19:15:00,0.132,0.15,0.131,0.078,12.6,-3.615,-99999.0,11.6,-99999.0,12.7,81,6371,97.45,13.0
2018-10-23 19:30:00,0.132,0.15,0.131,0.078,12.6,-3.535,-99999.0,11.7,-99999.0,12.7,81,6369,97.47,12.7
2018-10-23 19:45:00,0.132,0.15,0.131,0.078,12.6,-3.527,-99999.0,11.7,-99999.0,12.7,81,6368,97.48,12.4
2018-10-23 20:00:00,0.132,0.15,0.131,0.078,12.6,-3.535,-99999.0,11.7,-99999.0,12.7,81,6367,97.47,12.2
2018-10-23 20:15:00,0.132,0.15,0.131,0.078,12.6,-3.424,-99999.0,11.7,-99999.0,12.6,81,6368,97.46,11.9
2018-10-23 20:30:00,0.132,0.15,0.131,0.078,12.6,-3.432,-99999.0,11.7,-99999.0,12.6,80,6366,97.47,11.6
2018-10-23 20:45:00,0.132,0.15,0.131,0.078,12.6,-3.474,-99999.0,11.7,-99999.0,12.6,80,6365,97.48,11.3
2018-10-23 21:00:00,0.132,0.15,0.131,0.078,12.6,-3.474,-99999.0,11.8,-99999.0,12.6,81,6368,97.48,11.1
2018-10-23 21:15:00,0.132,0.15,0.13,0.078,12.6,-3.551,-99999.0,11.8,-99999.0,12.6,80,6366,97.48,10.8
2018-10-23 21:30:00,0.132,0.15,0.13,0.078,12.6,-3.354,-99999.0,11.8,-99999.0,12.6,80,6363,97.46,10.6
2018-10-23 21:45:00,0.132,0.15,0.13,0.078,12.5,-3.339,-99999.0,11.8,-99999.0,12.6,80,6363,97.47,10.4
2018-10-23 22:00:00,0.132,0.15,0.13,0.078,12.5,-3.442,-99999.0,11.8,-99999.0,12.6,80,6363,97.49,10.2
2018-10-23 22:15:00,0.132,0.15,0.13,0.078,12.5,-3.41,-99999.0,11.8,-99999.0,12.6,80,6361,97.48,10.1
2018-10-23 22:30:00,0.132,0.15,0.13,0.078,12.5,-3.616,-99999.0,11.8,-99999.0,12.6,80,6364,97.49,10.1
2018-10-23 22:45:00,0.132,0.15,0.13,0.078,12.5,-3.528,-99999.0,11.8,-99999.0,12.6,80,6364,97.49,10.1
2018-10-23 23:00:00,0.132,0.15,0.13,0.078,12.5,-3.586,-99999.0,11.8,-99999.0,12.6,80,6363,97.5,10.2
2018-10-23 23:15:00,0.132,0.15,0.13,0.078,12.5,-3.41,-99999.0,11.8,-99999.0,12.6,80,6363,97.51,10.3
2018-10-23 23:30:00,0.132,0.15,0.13,0.078,12.5,-3.561,-99999.0,11.8,-99999.0,12.6,80,6364,97.5,10.3
2018-10-23 23:45:00,0.132,0.15,0.13,0.078,12.5,-3.302,-99999.0,11.8,-99999.0,12.6,80,6361,97.49,10.3
2018-10-24 00:00:00,0.132,0.15,0.13,0.078,12.5,-3.484,-99999.0,11.8,-99999.0,12.6,80,6362,97.49,10.4
2018-10-24 00:15:00,0.132,0.15,0.13,0.078,12.5,-3.553,-99999.0,11.8,-99999.0,12.6,79,6353,97.47,10.5
2018-10-24 00:30:00,0.132,0.15,0.13,0.078,12.5,-3.452,-99999.0,11.8,-99999.0,12.6,79,6354,97.47,10.5
2018-10-24 00:45:00,0.132,0.15,0.13,0.078,12.5,-3.553,-99999.0,11.8,-99999.0,12.6,79,6356,97.49,10.5
2018-10-24 01:00:00,0.132,0.15,0.13,0.078,12.5,-3.402,-99999.0,11.8,-99999.0,12.6,79,6355,97.48,10.6
2018-10-24 01:15:00,0.132,0.15,0.13,0.078,12.5,-3.434,-99999.0,11.8,-99999.0,12.6,79,6355,97.49,10.5
2018-10-24 01:30:00,0.132,0.15,0.13,0.078,12.5,-3.484,-99999.0,11.8,-99999.0,12.6,79,6354,97.45,10.4
2018-10-24 01:45:00,0.132,0.15,0.13,0.078,12.5,-3.426,-99999.0,11.8,-99999.0,12.6,79,6354,97.43,10.2
2018-10-24 02:00:00,0.132,0.15,0.13,0.078,12.5,-3.512,-99999.0,11.8,-99999.0,12.6,79,6353,97.45,10.0
2018-10-24 02:15:00,0.132,0.15,0.13,0.078,12.5,-3.339,-99999.0,11.8,-99999.0,12.6,79,6353,97.44,9.8
2018-10-24 02:30:00,0.132,0.15,0.13,0.078,12.5,-3.426,-99999.0,11.8,-99999.0,12.6,79,6354,97.42,9.6
2018-10-24 02:45:00,0.132,0.15,0.13,0.078,12.5,-3.41,-99999.0,11.8,-99999.0,12.6,79,6355,97.42,9.5
2018-10-24 03:00:00,0.132,0.15,0.13,0.078,12.5,-3.387,-99999.0,11.8,-99999.0,12.6,79,6353,97.4,9.3
2018-10-24 03:15:00,0.132,0.15,0.13,0.078,12.5,-3.484,-99999.0,11.8,-99999.0,12.6,79,6353,97.36,9.2
2018-10-24 03:30:00,0.132,0.15,0.13,0.078,12.5,-3.5,-99999.0,11.8,-99999.0,12.6,79,6356,97.34,9.0
2018-10-24 03:45:00,0.132,0.15,0.13,0.078,12.5,-3.387,-99999.0,11.8,-99999.0,12.6,78,6351,97.34,8.8
2018-10-24 04:00:00,0.132,0.15,0.13,0.078,12.5,-3.484,-99999.0,11.7,-99999.0,12.6,79,6353,97.34,8.6
2018-10-24 04:15:00,0.132,0.15,0.13,0.078,12.5,-3.577,-99999.0,11.7,-99999.0,12.6,78,6350,97.35,8.6
2018-10-24 04:30:00,0.132,0.15,0.13,0.078,12.5,-3.484,-99999.0,11.7,-99999.0,12.6,78,6350,97.34,8.7
2018-10-24 04:45:00,0.132,0.15,0.13,0.078,12.5,-3.577,-99999.0,11.7,-99999.0,12.6,78,6350,97.34,8.7
2018-10-24 05:00:00,0.132,0.15,0.13,0.078,12.5,-3.46,-99999.0,11.7,-99999.0,12.6,78,6349,97.32,8.8
2018-10-24 05:15:00,0.132,0.15,0.13,0.078,12.5,-3.41,-99999.0,11.7,-99999.0,12.6,78,6352,97.31,9.0
2018-10-24 05:30:00,0.132,0.15,0.13,0.078,12.5,-3.635,-99999.0,11.7,-99999.0,12.6,78,6350,97.33,9.0
2018-10-24 05:45:00,0.132,0.15,0.13,0.078,12.5,-3.41,-99999.0,11.7,-99999.0,12.6,78,6351,97.35,9.1
2018-10-24 06:00:00,0.132,0.15,0.13,0.078,12.5,-3.41,-99999.0,11.7,-99999.0,12.6,79,6353,97.36,9.2
2018-10-24 06:15:00,0.132,0.15,0.13,0.078,12.5,-3.434,-99999.0,11.7,-99999.0,12.6,78,6352,97.35,9.4
2018-10-24 06:30:00,0.132,0.15,0.13,0.078,12.5,-3.402,-99999.0,11.7,-99999.0,12.6,78,6350,97.34,9.5
2018-10-24 06:45:00,0.132,0.15,0.13,0.078,12.5,-3.402,-99999.0,11.6,-99999.0,12.6,78,6351,97.36,9.6
2018-10-24 07:00:00,0.132,0.15,0.13,0.078,12.5,-3.516,-99999.0,11.6,-99999.0,12.6,78,6351,97.36,9.6
2018-10-24 07:15:00,0.132,0.15,0.13,0.078,12.5,-3.426,-99999.0,11.6,-99999.0,12.6,78,6351,97.37,9.7
2018-10-24 07:30:00,0.132,0.15,0.13,0.078,12.5,-3.426,-99999.0,11.6,-99999.0,12.6,78,6347,97.38,9.8
2018-10-24 07:45:00,0.132,0.15,0.13,0.078,12.5,-3.508,-99999.0,11.6,-99999.0,12.6,78,6352,97.38,9.8
2018-10-24 08:00:00,0.132,0.15,0.13,0.078,12.5,-3.426,-99999.0,11.6,-99999.0,12.6,78,6352,97.38,9.9
2018-10-24 08:15:00,0.132,0.15,0.13,0.078,12.5,-3.386,-99999.0,11.6,-99999.0,12.6,78,6350,97.37,9.9
2018-10-24 08:30:00,0.132,0.15,0.13,0.078,12.5,-3.426,-99999.0,11.6,-99999.0,12.6,78,6350,97.38,10.0
2018-10-24 08:45:00,0.132,0.15,0.13,0.078,12.5,-3.426,-99999.0,11.6,-99999.0,12.6,78,6352,97.41,10.0
2018-10-24 09:00:00,0.132,0.15,0.13,0.078,12.5,-3.476,-99999.0,11.6,-99999.0,12.6,78,6351,97.43,10.1
2018-10-24 09:15:00,0.132,0.15,0.13,0.078,12.5,-3.434,-99999.0,11.6,-99999.0,12.6,78,6350,97.43,10.2
2018-10-24 09:30:00,0.132,0.15,0.13,0.078,12.5,-3.465,-99999.0,11.6,-99999.0,12.6,78,6351,97.43,10.3
2018-10-24 09:45:00,0.132,0.15,0.13,0.078,12.5,-3.434,-99999.0,11.5,-99999.0,12.6,78,6352,97.43,10.5
2018-10-24 10:00:00,0.132,0.15,0.131,0.078,12.5,-3.434,-99999.0,11.5,-99999.0,12.6,79,6353,97.43,10.7
2018-10-24 10:15:00,0.132,0.15,0.131,0.078,12.5,-3.532,-99999.0,11.5,-99999.0,12.6,79,6353,97.44,10.9
2018-10-24 10:30:00,0.132,0.15,0.131,0.078,12.5,-3.41,-99999.0,11.5,-99999.0,12.6,79,6353,97.44,11.2
2018-10-24 10:45:00,0.132,0.15,0.131,0.078,12.5,-3.434,-99999.0,11.5,-99999.0,12.6,78,6351,97.45,11.5
2018-10-24 11:00:00,0.132,0.15,0.131,0.078,12.5,-3.41,-99999.0,11.5,-99999.0,12.6,79,6353,97.44,11.8
2018-10-24 11:15:00,0.132,0.15,0.131,0.078,12.5,-3.586,-99999.0,11.5,-99999.0,12.6,79,6353,97.45,12.0
2018-10-24 11:30:00,0.132,0.15,0.131,0.078,12.5,-3.324,-99999.0,11.5,-99999.0,12.6,78,6351,97.45,12.4
2018-10-24 11:45:00,0.132,0.15,0.131,0.078,12.5,-3.508,-99999.0,11.5,-99999.0,12.6,79,6353,97.44,12.8
2018-10-24 12:00:00,0.132,0.15,0.132,0.078,12.5,-3.37,-99999.0,11.5,-99999.0,12.6,79,6354,97.44,13.2
2018-10-24 12:15:00,0.132,0.15,0.132,0.078,12.5,-3.386,-99999.0,11.5,-99999.0,12.6,79,6354,97.44,13.6
2018-10-24 12:30:00,0.132,0.15,0.132,0.078,12.5,-3.508,-99999.0,11.5,-99999.0,12.6,79,6355,97.43,14.0
2018-10-24 12:45:00,0.132,0.15,0.132,0.078,12.5,-3.37,-99999.0,11.5,-99999.0,12.6,79,6359,97.41,14.4
2018-10-24 13:00:00,0.132,0.15,0.132,0.078,12.5,-3.508,-99999.0,11.5,-99999.0,12.6,79,6358,97.4,14.9
2018-10-24 13:15:00,0.132,0.15,0.132,0.078,12.5,-3.465,-99999.0,11.5,-99999.0,12.6,80,6360,97.37,15.4
2018-10-24 13:30:00,0.132,0.15,0.132,0.078,12.5,-3.5,-99999.0,11.5,-99999.0,12.6,80,6363,97.35,16.0
2018-10-24 13:45:00,0.131,0.15,0.133,0.078,12.5,-3.458,-99999.0,11.5,-99999.0,12.6,80,6364,97.33,16.6
2018-10-24 14:00:00,0.131,0.15,0.133,0.078,12.5,-3.434,-99999.0,11.5,-99999.0,12.6,80,6366,97.31,17.3
2018-10-24 14:15:00,0.131,0.15,0.133,0.078,12.5,-3.465,-99999.0,11.5,-99999.0,12.6,81,6368,97.29,17.9
2018-10-24 14:30:00,0.131,0.15,0.133,0.078,12.5,-3.41,-99999.0,11.6,-99999.0,12.6,81,6369,97.28,18.2
2018-10-24 14:45:00,0.131,0.15,0.133,0.078,12.5,-3.394,-99999.0,11.6,-99999.0,12.6,81,6368,97.26,18.3
2018-10-24 15:00:00,0.131,0.15,0.133,0.078,12.5,-3.434,-99999.0,11.6,-99999.0,12.6,81,6370,97.25,18.3
2018-10-24 15:15:00,0.131,0.15,0.133,0.078,12.5,-3.577,-99999.0,11.6,-99999.0,12.6,81,6369,97.25,18.3
2018-10-24 15:30:00,0.131,0.15,0.133,0.078,12.5,-3.465,-99999.0,11.6,-99999.0,12.6,81,6372,97.23,18.5
2018-10-24 15:45:00,0.131,0.15,0.133,0.078,12.5,-3.355,-99999.0,11.7,-99999.0,12.6,81,6371,97.21,18.6
2018-10-24 16:00:00,0.131,0.15,0.133,0.078,12.5,-3.41,-99999.0,11.7,-99999.0,12.6,82,6378,97.19,19.0
2018-10-24 16:15:00,0.131,0.15,0.134,0.078,12.5,-3.37,-99999.0,11.7,-99999.0,12.6,83,6382,97.18,19.9
2018-10-24 16:30:00,0.131,0.15,0.134,0.078,12.5,-3.339,-99999.0,11.7,-99999.0,12.6,83,6382,97.18,20.0
2018-10-24 16:45:00,0.131,0.15,0.134,0.078,12.5,-3.434,-99999.0,11.8,-99999.0,12.6,82,6380,97.18,19.5
2018-10-24 17:00:00,0.131,0.15,0.133,0.078,12.5,-3.386,-99999.0,11.8,-99999.0,12.6,82,6379,97.18,19.0
2018-10-24 17:15:00,0.131,0.15,0.133,0.078,12.5,-3.332,-99999.0,11.8,-99999.0,12.6,83,6381,97.19,18.6
2018-10-24 17:30:00,0.131,0.15,0.133,0.078,12.5,-3.387,-99999.0,11.9,-99999.0,12.6,82,6378,97.21,18.2
2018-10-24 17:45:00,0.131,0.15,0.133,0.078,12.5,-3.402,-99999.0,11.9,-99999.0,12.6,82,6378,97.21,17.8
2018-10-24 18:00:00,0.131,0.15,0.133,0.078,12.5,-3.387,-99999.0,11.9,-99999.0,12.6,83,6382,97.2,17.4
2018-10-24 18:15:00,0.131,0.15,0.132,0.078,12.5,-3.271,-99999.0,12.0,-99999.0,12.5,82,6379,97.18,17.0
2018-10-24 18:30:00,0.131,0.15,0.132,0.078,12.5,-3.387,-99999.0,12.0,-99999.0,12.5,82,6380,97.2,16.6
2018-10-24 18:45:00,0.131,0.15,0.132,0.078,12.5,-3.309,-99999.0,12.0,-99999.0,12.5,82,6378,97.19,16.2
2018-10-24 19:00:00,0.131,0.15,0.132,0.078,12.5,-3.339,-99999.0,12.0,-99999.0,12.5,83,6383,97.21,15.8
2018-10-24 19:15:00,0.131,0.15,0.132,0.078,12.5,-3.286,-99999.0,12.1,-99999.0,12.5,82,6378,97.23,15.5
2018-10-24 19:30:00,0.131,0.15,0.132,0.078,12.5,-3.379,-99999.0,12.1,-99999.0,12.5,82,6376,97.24,15.1
2018-10-24 19:45:00,0.131,0.15,0.132,0.078,12.5,-3.436,-99999.0,12.1,-99999.0,12.5,82,6377,97.25,14.8
2018-10-24 20:00:00,0.131,0.15,0.132,0.078,12.5,-3.332,-99999.0,12.2,-99999.0,12.5,82,6376,97.27,14.6
2018-10-24 20:15:00,0.131,0.15,0.132,0.078,12.5,-3.379,-99999.0,12.2,-99999.0,12.5,82,6375,97.26,14.4
2018-10-24 20:30:00,0.131,0.15,0.132,0.078,12.5,-3.387,-99999.0,12.2,-99999.0,12.5,82,6375,97.26,14.2
2018-10-24 20:45:00,0.131,0.15,0.132,0.078,12.5,-3.379,-99999.0,12.2,-99999.0,12.5,82,6375,97.27,13.9
2018-10-24 21:00:00,0.131,0.15,0.132,0.078,12.5,-3.387,-99999.0,12.2,-99999.0,12.5,82,6376,97.28,13.7
2018-10-24 21:15:00,0.131,0.15,0.132,0.078,12.5,-3.387,-99999.0,12.2,-99999.0,12.6,82,6375,97.26,13.4
2018-10-24 21:30:00,0.131,0.15,0.131,0.078,12.5,-3.476,-99999.0,12.3,-99999.0,12.6,81,6370,97.26,13.2
2018-10-24 21:45:00,0.131,0.15,0.131,0.078,12.5,-3.379,-99999.0,12.3,-99999.0,12.6,81,6373,97.25,13.0
2018-10-24 22:00:00,0.131,0.15,0.131,0.078,12.5,-3.436,-99999.0,12.3,-99999.0,12.6,81,6372,97.25,12.7
2018-10-24 22:15:00,0.131,0.15,0.131,0.078,12.5,-3.226,-99999.0,12.3,-99999.0,12.6,81,6373,97.26,12.4
2018-10-24 22:30:00,0.131,0.15,0.131,0.078,12.5,-3.316,-99999.0,12.3,-99999.0,12.6,81,6372,97.26,12.2
2018-10-24 22:45:00,0.131,0.15,0.131,0.078,12.5,-3.332,-99999.0,12.3,-99999.0,12.6,81,6370,97.26,12.0
2018-10-24 23:00:00,0.131,0.15,0.131,0.078,12.5,-3.402,-99999.0,12.3,-99999.0,12.6,81,6372,97.26,11.7
2018-10-24 23:15:00,0.131,0.15,0.131,0.078,12.5,-3.379,-99999.0,12.3,-99999.0,12.6,81,6369,97.27,11.5
2018-10-24 23:30:00,0.131,0.15,0.131,0.078,12.5,-3.309,-99999.0,12.3,-99999.0,12.6,81,6369,97.25,11.4
2018-10-24 23:45:00,0.131,0.15,0.131,0.078,12.5,-3.264,-99999.0,12.3,-99999.0,12.6,81,6369,97.24,11.3
2018-10-25 00:00:00,0.131,0.15,0.131,0.078,12.5,-3.379,-99999.0,12.3,-99999.0,12.6,81,6369,97.25,11.2
2018-10-25 00:15:00,0.131,0.15,0.131,0.078,12.5,-3.226,-99999.0,12.3,-99999.0,12.6,77,6342,97.25,11.2
2018-10-25 00:30:00,0.131,0.15,0.131,0.078,12.5,-3.379,-99999.0,12.3,-99999.0,12.6,78,6349,97.25,11.0
2018-10-25 00:45:00,0.131,0.15,0.131,0.078,12.5,-3.428,-99999.0,12.3,-99999.0,12.6,78,6347,97.25,10.8
2018-10-25 01:00:00,0.131,0.15,0.131,0.078,12.5,-3.379,-99999.0,12.3,-99999.0,12.6,78,6347,97.24,10.6
2018-10-25 01:15:00,0.131,0.15,0.131,0.078,12.5,-3.356,-99999.0,12.3,-99999.0,12.6,78,6347,97.23,10.6
2018-10-25 01:30:00,0.131,0.15,0.131,0.078,12.5,-3.309,-99999.0,12.3,-99999.0,12.6,78,6347,97.22,10.7
2018-10-25 01:45:00,0.131,0.15,0.131,0.078,12.5,-3.379,-99999.0,12.3,-99999.0,12.6,78,6347,97.21,10.8
2018-10-25 02:00:00,0.131,0.15,0.131,0.078,12.5,-3.332,-99999.0,12.3,-99999.0,12.6,78,6349,97.2,10.8
2018-10-25 02:15:00,0.131,0.15,0.131,0.078,12.5,-3.155,-99999.0,12.3,-99999.0,12.6,78,6349,97.18,10.8
2018-10-25 02:30:00,0.131,0.15,0.131,0.078,12.5,-3.387,-99999.0,12.3,-99999.0,12.6,78,6348,97.16,10.8
2018-10-25 02:45:00,0.131,0.15,0.131,0.078,12.5,-3.387,-99999.0,12.3,-99999.0,12.6,78,6351,97.14,10.8
2018-10-25 03:00:00,0.131,0.15,0.131,0.078,12.5,-3.293,-99999.0,12.3,-99999.0,12.6,78,6350,97.14,10.7
2018-10-25 03:15:00,0.131,0.15,0.131,0.078,12.5,-3.293,-99999.0,12.3,-99999.0,12.6,78,6350,97.14,10.5
2018-10-25 03:30:00,0.131,0.15,0.131,0.078,12.5,-3.379,-99999.0,12.3,-99999.0,12.6,78,6351,97.12,10.4
2018-10-25 03:45:00,0.131,0.15,0.131,0.078,12.5,-3.379,-99999.0,12.3,-99999.0,12.6,78,6349,97.12,10.2
2018-10-25 04:00:00,0.131,0.15,0.13,0.078,12.5,-3.363,-99999.0,12.3,-99999.0,12.6,78,6350,97.1,10.0
2018-10-25 04:15:00,0.132,0.15,0.13,0.078,12.6,-3.362,-99999.0,12.2,-99999.0,12.6,78,6350,97.09,9.8
2018-10-25 04:30:00,0.132,0.15,0.13,0.078,12.6,-3.225,-99999.0,12.2,-99999.0,12.6,78,6349,97.07,9.6
2018-10-25 04:45:00,0.132,0.15,0.13,0.078,12.6,-3.315,-99999.0,12.2,-99999.0,12.6,78,6347,97.07,9.4
2018-10-25 05:00:00,0.132,0.15,0.13,0.078,12.6,-3.377,-99999.0,12.2,-99999.0,12.6,78,6348,97.05,9.2
2018-10-25 05:15:00,0.132,0.15,0.13,0.078,12.6,-3.307,-99999.0,12.2,-99999.0,12.6,78,6349,97.04,9.0
2018-10-25 05:30:00,0.132,0.15,0.13,0.078,12.6,-3.247,-99999.0,12.2,-99999.0,12.6,78,6347,97.02,8.9
2018-10-25 05:45:00,0.132,0.15,0.13,0.078,12.6,-3.307,-99999.0,12.2,-99999.0,12.6,78,6347,97.01,8.7
2018-10-25 06:00:00,0.132,0.15,0.13,0.078,12.6,-3.284,-99999.0,12.2,-99999.0,12.6,78,6346,97.0,8.6
2018-10-25 06:15:00,0.132,0.15,0.13,0.078,12.6,-3.377,-99999.0,12.2,-99999.0,12.6,78,6347,97.0,8.4
2018-10-25 06:30:00,0.132,0.15,0.13,0.078,12.6,-3.307,-99999.0,12.2,-99999.0,12.7,78,6347,96.99,8.3
