"Date_CET";"T2.1";"T3.2";"T7.2";"T6.2";"T6.1";"T4.1"
2019-02-11;11.214318;11.267334;11.2773452941176;11.179989375;11.1725425;10.8816327272727
2019-02-12;11.2002966666667;11.26652;11.261698;11.160183125;11.15465875;10.87152
2019-02-13;11.13403;11.28638;11.260499;11.15209;11.1298516666667;10.8510116666667
2019-02-14;11.161835;11.252595;11.245815;11.137166;11.104602;10.84375
2019-02-15;11.16983;11.26251;11.23339125;11.1236988888889;11.0756161111111;10.84772
2019-02-16;11.15855;11.2625566666667;11.2267557894737;11.1091521428571;11.0510135714286;10.81596
2019-02-17;11.13106;11.25856;11.20787;11.0870331578947;11.0258284210526;10.8119733333333
2019-02-18;11.127075;11.256575;11.1991928571429;11.089319;10.998035;10.798474
2019-02-19;11.1698;11.26257;11.17794;11.0686607142857;10.97757;10.771508
2019-02-20;11.1015516666667;11.2625533333333;11.16379;11.0494678947368;10.9485526315789;10.76236
2019-02-21;11.138;11.25861;11.1457735714286;11.0354778947368;10.9256268421053;10.75436
2019-02-22;11.07834;11.256595;11.13687875;11.0311541666667;10.9012008333333;10.74052
2019-02-23;11.0670866666667;11.2486183333333;11.1257791666667;11.0027325;10.8756916666667;10.73352
2019-02-24;11.04254;11.25461;11.1029108333333;10.9818727272727;10.8522118181818;10.71265
2019-02-25;11.08234;11.232695;11.094866875;10.967015;10.8314866666667;10.71661
2019-02-26;NA;NA;11.0921569230769;10.9494933333333;10.81021;NA
2019-03-04;10.9396285714286;11.22046;10.996245;10.830171;10.665283;10.5944375
2019-03-05;10.949005;11.22278;10.9959894117647;10.8168885;10.6466185;10.58449
2019-03-06;NA;NA;10.977861875;10.7937588235294;10.6262888235294;NA
2019-03-07;10.94305;11.19885;10.9682871428571;10.7752071428571;10.6132628571429;10.551665
2019-03-08;10.89891;11.2031725;10.9574277777778;10.7553357142857;10.5862614285714;10.542931
2019-03-09;10.8740316666667;11.1935716666667;10.9414988888889;10.745975;10.5592088888889;10.5294708333333
2019-03-10;10.87435125;11.2033475;10.93629375;10.7191425;10.541160625;10.5224085714286
2019-03-11;10.8730714285714;11.19773;10.9209711764706;10.6943947619048;10.5184219047619;10.517083
2019-03-12;10.846278;11.188911;10.9142704545455;10.6658929411765;10.5015070588235;10.515867
2019-03-13;10.8454675;11.18163;10.8972973684211;10.6625055555556;10.4787194444444;10.49087
2019-03-14;10.8319777777778;11.18693;10.8842653333333;10.647838125;10.457279375;10.488005
2019-03-15;10.83861;11.1842777777778;10.909119375;10.6221735714286;10.4364228571429;10.4683642857143
2019-03-16;10.8252928571429;11.1630514285714;10.8972738461538;10.5675061538462;10.39418;10.4667633333333
2019-03-17;10.788502;11.136766;10.825272;10.534044;10.35509;10.438265
2019-03-18;NA;NA;10.7894907142857;10.5013990909091;10.3579609090909;NA
2019-03-19;NA;NA;10.767823;10.4866157142857;10.3511685714286;NA
2019-03-20;10.709582;11.063488;10.7505377777778;10.4869263636364;10.3192536363636;10.4064328571429
2019-03-21;10.7110866666667;11.0590611111111;10.728716;10.498666875;10.30187625;10.39099375
2019-03-22;10.6761066666667;11.0349433333333;10.7064105555556;10.4953041176471;10.2915611764706;10.36585
2019-03-23;10.6840657142857;11.0208057142857;10.68777625;10.4923459090909;10.2705168181818;10.367401
2019-03-24;10.6793454545455;10.9986463636364;10.6562835;10.477788;10.2525993333333;10.35263
2019-03-25;10.662536;10.973816;10.6430061111111;10.4680033333333;10.2383627777778;10.3294158333333
2019-03-26;10.637409;10.948714;10.62013;10.451398125;10.224280625;10.32544
2019-03-27;10.66214;10.929465;10.61185;10.4407769230769;10.2049838461538;10.3055333333333
